;ProbandId;ConditionId;Condition;Visual;Tactile;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerCorrect;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Abs;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultLayerDifference_Proz;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberCorrect;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;ResultNumberDifference;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;TrialDurationS;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;LayerChangeCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberCount;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;ShowNumberDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS;CenterDurationMS
49;15;0;No Feedback;0;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.657;25.328000000000003;22.655;37.408;27.896;36.486;32.374;54.527;36.841;87.049;33.653;66.10900000000001;26.153;27.861;18.678;72.18100000000001;53.972;60.065000000000005;20.811;33.786;22.689;14.0;25.0;17.0;19.0;21.0;20.0;18.0;24.0;28.0;53.0;20.0;46.0;17.0;15.0;14.0;35.0;26.0;42.0;12.0;22.0;12.0;8.0;8.0;8.0;8.0;8.0;8.0;9.0;9.0;8.0;15.0;8.0;12.0;8.0;7.0;7.0;9.0;7.0;11.0;7.0;7.0;8.0;1350.5;1051.4999999999998;765.25;1098.875;772.5000000000001;961.875;961.2222222222222;924.2222222222222;1003.4999999999999;1021.4666666666665;967.6250000000001;949.3333333333333;925.9999999999999;907.2857142857143;988.1428571428571;1131.4444444444446;1428.0000000000005;944.4545454545455;1055.2857142857142;938.2857142857143;1038.0;1167.1250000000002;913.8750000000001;1204.125;1517.625;1014.2500000000001;1140.4999999999998;2319.8888888888882;2422.0;1318.7499999999998;1610.3999999999999;1833.8750000000002;1941.0000000000005;1845.125;1059.0;1296.5714285714284;2899.3333333333335;3197.4285714285716;2115.636363636364;1544.857142857143;1618.2857142857144;1432.4999999999998
50;15;1;Tactile Feedback;0;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12.0;0.0;0.0;0.0;0.0;0.0;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;41.167;15.448;28.026000000000003;29.066000000000003;20.976000000000003;58.725;37.983;39.698;46.863;18.007;56.393;30.024;30.999;18.315;46.909000000000006;48.388000000000005;35.596000000000004;16.713;29.496;38.705000000000005;25.382;31.0;10.0;18.0;20.0;13.0;34.0;23.0;24.0;36.0;13.0;39.0;19.0;21.0;10.0;27.0;34.0;28.0;12.0;20.0;35.0;14.0;9.0;6.0;7.0;7.0;7.0;12.0;8.0;8.0;11.0;7.0;13.0;8.0;9.0;7.0;11.0;10.0;8.0;7.0;8.0;10.0;8.0;951.8888888888889;971.3333333333334;679.0;999.5714285714286;918.4285714285714;862.7500000000001;812.375;922.1250000000001;1060.0909090909092;868.4285714285716;812.8461538461539;895.5000000000001;856.7777777777778;902.5714285714287;787.6363636363635;913.5;1014.9999999999999;888.4285714285714;1070.0;612.5;952.1250000000002;1241.4444444444443;901.5000000000001;1283.571428571429;816.7142857142859;915.4285714285714;2040.1666666666665;2280.8750000000005;1711.375;1130.909090909091;852.0000000000002;1295.0000000000002;1388.125;1379.888888888889;1199.142857142857;1483.4545454545455;1803.6;1428.25;898.4285714285714;893.5;1821.9;1044.2500000000002
51;15;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-12.0;19.609;33.517;26.006;18.603;23.103;20.817;51.997;36.738;31.201;26.788;27.15;24.925;36.122;31.863000000000003;24.753;30.339;19.826;29.878;33.02;21.072000000000003;33.401;12.0;17.0;17.0;13.0;11.0;12.0;28.0;19.0;16.0;14.0;17.0;12.0;14.0;15.0;13.0;20.0;12.0;15.0;21.0;12.0;21.0;7.0;9.0;8.0;7.0;7.0;7.0;17.0;10.0;8.0;7.0;8.0;7.0;13.0;8.0;8.0;9.0;8.0;11.0;10.0;7.0;10.0;1106.7142857142858;1472.4444444444441;1333.3750000000002;1224.1428571428569;1476.8571428571427;1225.1428571428573;1082.764705882353;1214.0999999999997;1147.75;1324.2857142857142;1058.875;1206.5714285714287;945.0769230769231;1287.7500000000002;907.875;1112.222222222222;855.75;1036.181818181818;1039.8;1097.2857142857144;1032.7000000000003;1183.2857142857144;1504.5555555555559;1180.7500000000002;1132.2857142857144;1270.7142857142858;1194.8571428571431;1320.058823529412;1362.2;1637.7500000000002;1338.8571428571427;1522.7499999999998;1554.4285714285718;1738.6923076923078;2140.0;1688.5000000000002;1580.6666666666667;1239.375;1474.2727272727273;1391.8999999999999;1271.8571428571431;1518.1
52;16;3;Combined Feedback;1;1;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;-4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.397;43.016000000000005;29.531;31.497000000000003;23.684;35.906;36.203;40.069;25.337000000000003;21.793000000000003;28.112;28.817;20.693;47.971;33.238;25.912000000000003;35.318000000000005;22.597;42.068000000000005;45.406000000000006;22.022;16.0;26.0;19.0;13.0;13.0;17.0;24.0;21.0;18.0;13.0;19.0;15.0;13.0;26.0;27.0;18.0;24.0;12.0;31.0;34.0;16.0;10.0;14.0;9.0;9.0;8.0;10.0;11.0;14.0;8.0;8.0;9.0;7.0;9.0;13.0;12.0;8.0;13.0;7.0;15.0;15.0;8.0;799.0;897.7142857142858;1012.8888888888889;1406.4444444444443;919.625;985.0;935.6363636363639;913.6428571428572;919.2500000000001;576.375;755.1111111111111;1139.1428571428573;680.8888888888889;683.6923076923077;832.6666666666667;824.875;747.5384615384614;853.0;811.6666666666667;796.5333333333333;643.25;1175.4000000000003;1164.1428571428573;1426.4444444444446;1327.3333333333335;1271.0;1325.3;1361.0000000000005;1260.3571428571431;1162.0000000000002;1196.0000000000002;1422.0000000000002;1874.2857142857142;1752.4444444444443;1485.5384615384612;1078.75;1495.5;1265.7692307692305;1365.142857142857;1335.6;1382.5333333333335;1032.0
53;16;0;No Feedback;0;0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.902;77.62100000000001;57.715;33.483000000000004;39.055;54.204;39.602;30.412000000000003;30.319000000000003;40.005;28.657;38.348;38.5;31.703000000000003;30.645000000000003;28.888;53.49;30.967;38.221;32.203;34.218;25.0;49.0;53.0;34.0;23.0;48.0;32.0;21.0;31.0;35.0;26.0;39.0;33.0;26.0;19.0;18.0;40.0;28.0;32.0;36.0;34.0;9.0;20.0;11.0;8.0;10.0;14.0;10.0;9.0;7.0;7.0;7.0;9.0;10.0;7.0;10.0;7.0;14.0;10.0;8.0;7.0;5.0;1113.111111111111;820.6000000000001;676.6363636363637;722.375;826.3000000000001;586.0714285714286;631.7;663.6666666666667;623.2857142857142;600.7142857142858;846.8571428571429;498.22222222222223;453.3;536.5714285714286;444.20000000000005;664.5714285714286;492.50000000000017;503.8999999999999;568.25;409.42857142857156;978.1999999999999;1787.2222222222222;1525.6000000000001;1172.6363636363637;1359.6249999999998;1813.2;1308.4285714285713;1513.1;1488.2222222222224;1270.2857142857142;1361.857142857143;1323.0;1078.5555555555554;1170.5;1258.0000000000002;1381.4;1460.5714285714287;1444.428571428571;1144.0;1043.125;1062.7142857142858;1287.0000000000002
54;16;1;Tactile Feedback;0;1;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.8571428571428571;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.656000000000006;31.762;38.653000000000006;49.081;40.592000000000006;37.065000000000005;35.791000000000004;28.761000000000003;46.305;82.186;18.453;28.106;33.226;39.331;27.191000000000003;37.464000000000006;34.854;28.396;40.626000000000005;24.806;27.077;29.0;24.0;25.0;42.0;32.0;27.0;40.0;21.0;29.0;74.0;14.0;15.0;24.0;26.0;20.0;32.0;17.0;22.0;40.0;18.0;16.0;13.0;8.0;10.0;15.0;9.0;9.0;10.0;9.0;11.0;11.0;7.0;8.0;8.0;12.0;8.0;10.0;10.0;8.0;8.0;7.0;8.0;781.9230769230769;920.625;766.3;689.6;673.6666666666666;670.2222222222222;539.7;526.5555555555557;405.0909090909091;527.4545454545454;344.42857142857144;429.125;713.0;391.1666666666667;400.5;690.0999999999999;634.0;676.4999999999999;613.375;540.4285714285714;559.375;2402.0;1446.625;1495.1;1049.5333333333335;1326.888888888889;1317.5555555555557;1109.2;1226.5555555555557;1165.7272727272725;1307.6363636363637;969.5714285714284;1310.5000000000002;2552.125;1048.0;1178.8750000000002;1086.7000000000003;1823.5000000000005;1604.0;975.7500000000001;1086.857142857143;1156.125
55;16;2;Visual Feedback;1;0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.369;33.213;24.62;30.694000000000003;39.057;28.626;38.375;26.595;31.065;18.677;30.302000000000003;36.782;28.148000000000003;23.618;20.511000000000003;58.512;30.874;22.594;18.309;18.0;29.677000000000003;14.0;26.0;14.0;16.0;14.0;13.0;16.0;15.0;22.0;14.0;24.0;20.0;26.0;16.0;14.0;28.0;13.0;14.0;14.0;14.0;20.0;8.0;10.0;9.0;10.0;14.0;9.0;13.0;7.0;9.0;7.0;9.0;10.0;8.0;7.0;7.0;19.0;10.0;8.0;7.0;7.0;9.0;914.625;950.0999999999999;738.8888888888889;870.0000000000001;933.9285714285716;787.7777777777779;981.3076923076924;1284.0000000000002;919.4444444444445;824.5714285714287;975.1111111111111;916.0;966.6250000000002;908.2857142857143;1000.5714285714284;959.9473684210527;960.9000000000002;1083.625;903.0000000000001;936.8571428571429;848.0;1256.5;1384.3999999999999;1428.5555555555557;1534.0000000000002;1459.4285714285713;1440.7777777777776;1327.4615384615386;1704.8571428571431;1821.0;1250.857142857143;1435.1111111111115;1486.3999999999999;1282.5;1307.2857142857142;1197.8571428571427;1395.2631578947367;1624.2;1487.625;1134.5714285714287;1078.5714285714287;1181.7777777777778
56;17;3;Combined Feedback;1;1;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.299000000000003;29.046000000000003;26.062;34.589;22.68;37.92;22.549000000000003;26.475;25.474;25.523000000000003;50.078;28.608;31.334000000000003;35.797000000000004;29.541;25.843;29.72;44.639;31.058000000000003;35.992000000000004;31.449;14.0;14.0;13.0;14.0;14.0;20.0;14.0;16.0;14.0;14.0;20.0;19.0;17.0;18.0;19.0;16.0;22.0;30.0;15.0;15.0;21.0;8.0;9.0;8.0;10.0;7.0;11.0;7.0;8.0;8.0;9.0;15.0;8.0;10.0;10.0;10.0;8.0;13.0;14.0;10.0;11.0;10.0;1180.25;1054.8888888888887;1114.0;1207.8999999999999;1011.0000000000001;916.3636363636364;848.8571428571429;830.25;808.6250000000001;468.6666666666667;884.1999999999999;1238.375;1030.3;1212.3000000000002;889.6999999999998;1003.3750000000001;612.5384615384615;942.0714285714286;939.2000000000002;961.181818181818;1032.4000000000003;1692.3750000000002;1858.666666666667;1784.5000000000002;1876.8999999999999;1183.142857142857;1594.3636363636365;1458.7142857142858;1288.0;1575.5000000000002;1281.5555555555559;1388.3333333333335;1250.75;1616.3000000000002;1491.2;1270.0;1213.375;1198.6923076923074;1423.9285714285716;2340.3;1731.818181818182;1258.3
57;17;0;No Feedback;0;0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;5.0;0.0;-1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-2.0;0.0;0.0;27.908;38.440000000000005;30.73;51.791;48.683;26.505000000000003;42.467000000000006;29.548;30.998;26.439;45.074000000000005;49.982000000000006;52.105;23.632;83.226;25.545;46.704;43.742;25.144;44.932;23.135;14.0;18.0;14.0;23.0;24.0;14.0;15.0;14.0;14.0;14.0;14.0;18.0;23.0;14.0;47.0;14.0;30.0;22.0;14.0;27.0;13.0;7.0;8.0;7.0;16.0;16.0;6.0;12.0;9.0;7.0;7.0;13.0;13.0;14.0;7.0;23.0;6.0;12.0;10.0;7.0;14.0;7.0;902.2857142857142;752.875;765.4285714285713;417.93750000000006;449.00000000000006;605.0;568.5833333333334;502.3333333333333;744.2857142857143;639.2857142857143;531.8461538461538;534.7692307692307;685.3571428571429;573.4285714285716;436.8695652173913;638.9999999999999;457.2500000000001;768.5000000000001;490.85714285714295;374.35714285714283;459.1428571428571;1802.4285714285716;1530.375;1865.0;1925.5625;2360.625;2075.1666666666665;2516.0833333333335;1864.3333333333337;2606.1428571428573;3063.857142857143;1812.7692307692307;2101.923076923077;2014.4285714285718;1970.5714285714287;1928.1739130434785;1922.8333333333335;1538.0000000000002;1959.4999999999998;1936.0000000000002;1774.0714285714287;1657.857142857143
58;17;1;Tactile Feedback;0;1;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.641000000000005;32.773;29.794;36.671;31.656;47.754000000000005;23.394;25.501;33.726;59.045;58.761;56.562000000000005;33.629000000000005;35.999;41.456;27.708;42.831;62.519000000000005;27.006;27.425;27.935;18.0;14.0;14.0;24.0;19.0;29.0;16.0;13.0;16.0;29.0;27.0;39.0;13.0;14.0;19.0;13.0;20.0;28.0;14.0;16.0;14.0;12.0;10.0;8.0;9.0;8.0;13.0;6.0;7.0;9.0;16.0;14.0;15.0;12.0;9.0;13.0;8.0;12.0;16.0;9.0;9.0;8.0;635.75;817.3000000000001;742.5;578.2222222222221;565.25;457.9230769230769;648.1666666666666;655.5714285714284;439.22222222222223;594.625;873.3571428571428;575.5333333333332;770.8333333333334;732.5555555555555;573.0000000000001;617.1249999999999;599.3333333333335;656.5;537.6666666666667;573.0;662.375;2311.8333333333335;2332.2;1754.0;1573.3333333333333;2006.875;1832.7692307692305;1516.8333333333335;1854.8571428571427;1829.3333333333335;1768.4375;1662.571428571429;1868.1333333333332;2160.25;2157.111111111111;1744.307692307692;1854.2500000000002;2182.333333333333;2010.5624999999998;1871.888888888889;2344.333333333333;1667.875
