;ShowIndex;ShowDate;HideIndex;HideDate;Condition;TrialNumber;Layer;ResultLayer;BlockId;ProbandId;LastLayerChangeDate;LastLayerChangeIndex;Duration_ShowNumber;Duration_FindCenter
2276;479113;2022-08-04 14:55:14.428;479144.0;2022-08-04 14:55:15.371;Tactile Feedback;77;4;4;3;4;2022-08-04 14:55:13.666;479087;0.9430000000000001;0.762
2277;479216;2022-08-04 14:55:17.555;479269.0;2022-08-04 14:55:19.152;Tactile Feedback;77;5;4;3;4;2022-08-04 14:55:16.549;479183;1.5970000000000002;1.006
2278;479317;2022-08-04 14:55:20.584;479364.0;2022-08-04 14:55:21.988;Tactile Feedback;77;6;4;3;4;2022-08-04 14:55:19.586;479283;1.4040000000000001;0.9980000000000001
2279;479437;2022-08-04 14:55:24.185;479482.0;2022-08-04 14:55:25.536;Tactile Feedback;77;7;4;3;4;2022-08-04 14:55:22.820;479391;1.351;1.365
2280;479673;2022-08-04 14:55:31.260;479724.0;2022-08-04 14:55:32.800;Tactile Feedback;77;4;4;3;4;2022-08-04 14:55:30.354;479642;1.54;0.906
2281;480017;2022-08-04 14:55:41.637;480018.0;2022-08-04 14:55:41.666;Tactile Feedback;78;1;5;3;4;2022-08-04 14:55:40.821;479991;0.029;0.8160000000000001
2282;480255;2022-08-04 14:55:48.834;480293.0;2022-08-04 14:55:49.977;Tactile Feedback;78;1;5;3;4;2022-08-04 14:55:48.116;480232;1.143;0.7180000000000001
2283;480386;2022-08-04 14:55:52.767;480414.0;2022-08-04 14:55:53.605;Tactile Feedback;78;2;5;3;4;2022-08-04 14:55:50.267;480302;0.8380000000000001;2.5
2284;480465;2022-08-04 14:55:55.138;480502.0;2022-08-04 14:55:56.249;Tactile Feedback;78;3;5;3;4;2022-08-04 14:55:54.104;480430;1.111;1.034
2285;480546;2022-08-04 14:55:57.568;480571.0;2022-08-04 14:55:58.314;Tactile Feedback;78;4;5;3;4;2022-08-04 14:55:56.667;480515;0.746;0.901
2286;480637;2022-08-04 14:56:00.298;480689.0;2022-08-04 14:56:01.869;Tactile Feedback;78;5;5;3;4;2022-08-04 14:55:58.852;480588;1.5710000000000002;1.4460000000000002
2287;480780;2022-08-04 14:56:04.588;480820.0;2022-08-04 14:56:05.786;Tactile Feedback;78;6;5;3;4;2022-08-04 14:56:02.570;480712;1.1980000000000002;2.0180000000000002
2288;480883;2022-08-04 14:56:07.683;480915.0;2022-08-04 14:56:08.641;Tactile Feedback;78;7;5;3;4;2022-08-04 14:56:06.320;480837;0.9580000000000001;1.363
2289;481099;2022-08-04 14:56:14.166;481128.0;2022-08-04 14:56:15.037;Tactile Feedback;78;5;5;3;4;2022-08-04 14:56:11.924;481024;0.8710000000000001;2.242
2290;481402;2022-08-04 14:56:23.332;481433.0;2022-08-04 14:56:24.269;Tactile Feedback;79;1;7;3;4;2022-08-04 14:56:22.669;481379;0.937;0.663
2291;481465;2022-08-04 14:56:25.227;481471.0;2022-08-04 14:56:25.419;Tactile Feedback;79;2;7;3;4;2022-08-04 14:56:24.536;481441;0.192;0.6910000000000001
2292;481549;2022-08-04 14:56:27.750;481587.0;2022-08-04 14:56:28.897;Tactile Feedback;79;3;7;3;4;2022-08-04 14:56:26.567;481509;1.147;1.183
2293;481642;2022-08-04 14:56:30.567;481676.0;2022-08-04 14:56:31.586;Tactile Feedback;79;4;7;3;4;2022-08-04 14:56:29.420;481604;1.0190000000000001;1.147
2294;481736;2022-08-04 14:56:33.414;481772.0;2022-08-04 14:56:34.504;Tactile Feedback;79;5;7;3;4;2022-08-04 14:56:32.115;481693;1.09;1.2990000000000002
2295;481844;2022-08-04 14:56:36.663;481885.0;2022-08-04 14:56:37.905;Tactile Feedback;79;6;7;3;4;2022-08-04 14:56:35.081;481791;1.242;1.582
2296;481957;2022-08-04 14:56:40.055;482001.0;2022-08-04 14:56:41.371;Tactile Feedback;79;7;7;3;4;2022-08-04 14:56:38.352;481900;1.316;1.703
2297;482747;2022-08-04 14:57:03.765;482748.0;2022-08-04 14:57:03.798;Tactile Feedback;80;1;3;3;4;2022-08-04 14:57:02.904;482718;0.033;0.8610000000000001
2298;483142;2022-08-04 14:57:15.617;483175.0;2022-08-04 14:57:16.614;Tactile Feedback;80;1;3;3;4;2022-08-04 14:57:13.110;483058;0.9970000000000001;2.507
2299;483214;2022-08-04 14:57:17.779;483252.0;2022-08-04 14:57:18.933;Tactile Feedback;80;2;3;3;4;2022-08-04 14:57:16.975;483186;1.1540000000000001;0.804
2300;483309;2022-08-04 14:57:20.713;483353.0;2022-08-04 14:57:22.034;Tactile Feedback;80;3;3;3;4;2022-08-04 14:57:19.782;483280;1.3210000000000002;0.931
2301;483395;2022-08-04 14:57:23.346;483430.0;2022-08-04 14:57:24.391;Tactile Feedback;80;4;3;3;4;2022-08-04 14:57:22.409;483365;1.0450000000000002;0.937
2302;483530;2022-08-04 14:57:27.421;483572.0;2022-08-04 14:57:28.701;Tactile Feedback;80;5;3;3;4;2022-08-04 14:57:24.890;483446;1.28;2.531
2303;483621;2022-08-04 14:57:30.180;483658.0;2022-08-04 14:57:31.286;Tactile Feedback;80;6;3;3;4;2022-08-04 14:57:29.173;483587;1.106;1.0070000000000001
2304;483772;2022-08-04 14:57:34.700;483810.0;2022-08-04 14:57:35.853;Tactile Feedback;80;7;3;3;4;2022-08-04 14:57:31.847;483676;1.153;2.853
2305;483950;2022-08-04 14:57:40.061;483960.0;2022-08-04 14:57:40.368;Tactile Feedback;80;5;3;3;4;2022-08-04 14:57:38.549;483899;0.307;1.512
2306;484047;2022-08-04 14:57:42.984;484097.0;2022-08-04 14:57:44.481;Tactile Feedback;80;4;3;3;4;2022-08-04 14:57:41.518;483998;1.497;1.4660000000000002
